Employee_ID,Gender,Age,Education_Level,Employee_Satisfaction_Score
61750,Female,45,Bachelor,3.69
61751,Male,48,Bachelor,4.07
61752,Male,24,Bachelor,1.58
61753,Female,24,Bachelor,4.56
61754,Male,56,Bachelor,3.22
61755,Female,53,Bachelor,2.05
61756,Female,36,Master,3.39
61757,Female,39,Bachelor,2.48
61758,Female,43,High School,4.3
61759,Male,35,Bachelor,4.58
61760,Female,23,Bachelor,1.53
61761,Male,37,Bachelor,4.83
61762,Female,33,Bachelor,1.5
61763,Male,58,Master,3.97
61764,Other,26,Bachelor,4.81
61765,Other,26,High School,2.81
61766,Female,24,Bachelor,2.71
61767,Male,47,Master,1.37
61768,Male,25,Bachelor,4.79
61769,Male,43,High School,1.69
61770,Male,29,Master,1.78
61771,Male,49,Bachelor,1.41
61772,Female,26,Master,1.08
61773,Male,24,Bachelor,1.08
61774,Female,31,Bachelor,1.79
61775,Male,54,Bachelor,3.19
61776,Female,35,Bachelor,3.2
61777,Female,43,Master,1.99
61778,Male,51,High School,3.88
61779,Male,60,High School,1.57
61780,Female,31,High School,4.49
61781,Female,31,Bachelor,4.89
61782,Male,23,High School,2.14
61783,Male,54,Bachelor,3.46
61784,Female,42,Bachelor,1.4
61785,Female,35,Bachelor,1.69
61786,Female,44,High School,2.71
61787,Female,50,Master,2.96
61788,Male,38,Bachelor,4.46
61789,Male,40,Bachelor,2.97
61790,Female,51,Bachelor,1.02
61791,Male,50,Bachelor,1.69
61792,Male,58,Bachelor,2.85
61793,Female,39,High School,2.07
61794,Male,56,High School,1.04
61795,Female,56,Bachelor,2.75
61796,Male,36,High School,3.6
61797,Male,45,Master,2.73
61798,Female,40,Bachelor,4.75
61799,Male,32,Bachelor,4.41
61800,Female,36,High School,1.79
61801,Female,46,High School,1.35
61802,Male,47,High School,3.78
61803,Male,46,High School,3.5
61804,Female,40,High School,4.6
61805,Male,56,High School,4.87
61806,Male,26,Bachelor,2.14
61807,Male,59,High School,2.29
61808,Male,34,Bachelor,4.09
61809,Female,48,Bachelor,4.54
61810,Female,46,PhD,4.45
61811,Male,47,High School,3.82
61812,Female,44,High School,3.99
61813,Female,40,PhD,3.79
61814,Female,56,Bachelor,2.55
61815,Female,30,High School,2.48
61816,Female,55,Master,2.43
61817,Female,45,Bachelor,4.33
61818,Male,30,Master,4.85
61819,Male,27,Master,2.52
61820,Female,51,Master,4.03
61821,Female,58,High School,1.89
61822,Female,44,Bachelor,1.95
61823,Female,60,PhD,4.0
61824,Female,57,Bachelor,4.57
61825,Male,30,High School,1.03
61826,Female,50,High School,4.75
61827,Male,57,Bachelor,3.01
61828,Female,30,Bachelor,1.74
61829,Male,48,Master,1.01
61830,Male,42,PhD,1.7
61831,Female,40,High School,1.07
61832,Male,30,Master,2.31
61833,Male,55,High School,1.77
61834,Male,60,High School,2.1
61835,Male,22,Master,4.25
61836,Female,54,PhD,1.51
61837,Male,34,High School,3.19
61838,Female,35,Bachelor,2.74
61839,Male,56,High School,2.76
61840,Male,32,High School,4.69
61841,Male,31,Bachelor,4.8
61842,Female,52,Master,2.69
61843,Female,58,Bachelor,1.77
61844,Female,31,Bachelor,4.44
61845,Male,52,Bachelor,1.58
61846,Male,39,Master,3.88
61847,Male,50,High School,1.05
61848,Female,39,Bachelor,2.14
61849,Male,55,Bachelor,2.22
61850,Female,22,Bachelor,2.56
61851,Female,37,Bachelor,1.44
61852,Male,36,Bachelor,1.35
61853,Female,51,Bachelor,3.27
61854,Female,32,High School,4.32
61855,Female,27,High School,1.31
61856,Female,39,Bachelor,4.45
61857,Female,39,Bachelor,2.81
61858,Female,59,Bachelor,4.67
61859,Female,23,Master,3.4
61860,Male,25,High School,4.05
61861,Female,53,Bachelor,1.59
61862,Male,41,Bachelor,2.18
61863,Male,32,Bachelor,4.06
61864,Female,55,Bachelor,1.12
61865,Female,29,Bachelor,3.24
61866,Female,29,High School,3.04
61867,Female,43,Bachelor,4.08
61868,Female,28,Master,2.26
61869,Male,51,Bachelor,2.54
61870,Female,29,High School,1.49
61871,Male,55,Master,3.39
61872,Male,37,High School,4.32
61873,Female,24,Master,1.45
61874,Female,24,Bachelor,4.63
61875,Male,39,Bachelor,4.11
61876,Female,30,Bachelor,3.45
61877,Female,50,High School,4.65
61878,Male,44,Bachelor,2.73
61879,Male,27,Bachelor,3.02
61880,Female,36,High School,2.61
61881,Female,37,High School,1.6
61882,Female,30,High School,2.32
61883,Male,31,Master,4.39
61884,Female,23,High School,4.9
61885,Male,43,Bachelor,3.75
61886,Female,53,High School,3.51
61887,Male,31,Bachelor,1.64
61888,Male,60,High School,3.0
61889,Male,58,Bachelor,2.14
61890,Male,27,High School,4.52
61891,Female,53,PhD,3.47
61892,Female,22,Bachelor,3.92
61893,Male,53,PhD,3.25
61894,Male,28,Master,3.94
61895,Female,32,High School,4.68
61896,Female,43,High School,1.24
61897,Male,47,High School,3.68
61898,Male,42,High School,3.64
61899,Female,25,PhD,2.9
61900,Male,54,Bachelor,1.53
61901,Female,27,Bachelor,2.93
61902,Other,58,Master,3.24
61903,Other,24,Bachelor,1.72
61904,Male,45,Master,1.39
61905,Male,48,Bachelor,2.11
61906,Male,39,Bachelor,3.22
61907,Male,45,Bachelor,2.15
61908,Female,31,Bachelor,4.55
61909,Female,57,Bachelor,4.84
61910,Female,44,High School,2.44
61911,Other,41,Master,4.15
61912,Female,31,High School,3.52
61913,Male,54,Bachelor,1.08
61914,Male,51,Bachelor,3.0
61915,Male,24,High School,4.67
61916,Male,37,Bachelor,2.96
61917,Female,29,Bachelor,2.14
61918,Male,56,Bachelor,3.99
61919,Male,37,Bachelor,3.43
61920,Female,29,High School,2.68
61921,Female,23,Bachelor,1.84
61922,Male,22,Bachelor,2.5
61923,Female,45,Bachelor,1.87
61924,Male,56,PhD,2.14
61925,Female,31,Master,1.28
61926,Female,23,Bachelor,4.8
61927,Male,59,High School,3.29
61928,Other,53,Bachelor,2.06
61929,Male,37,Bachelor,3.38
61930,Female,43,Bachelor,2.57
61931,Male,25,Bachelor,1.56
61932,Female,52,High School,1.42
61933,Male,40,High School,3.78
61934,Female,25,Bachelor,2.99
61935,Other,40,Bachelor,2.58
61936,Male,33,High School,1.73
61937,Female,27,High School,2.42
61938,Male,58,Bachelor,2.46
61939,Female,43,Master,2.34
61940,Female,36,Bachelor,1.33
61941,Male,54,Bachelor,3.58
61942,Male,52,Bachelor,4.42
61943,Female,24,Bachelor,4.86
61944,Male,28,High School,1.05
61945,Female,39,High School,2.92
61946,Female,55,Bachelor,3.86
61947,Female,46,Bachelor,4.63
61948,Male,49,High School,4.06
61949,Male,28,Bachelor,2.08
61950,Female,51,Bachelor,2.83
61951,Male,43,Master,2.84
61952,Male,42,Bachelor,2.63
61953,Male,28,High School,4.27
61954,Male,60,Bachelor,4.13
61955,Female,23,Master,2.78
61956,Female,49,Bachelor,3.41
61957,Male,33,High School,3.99
61958,Male,28,Bachelor,4.01
61959,Female,53,PhD,4.89
61960,Male,45,Bachelor,1.6
61961,Male,53,Bachelor,3.37
61962,Male,48,High School,2.34
61963,Female,56,High School,3.28
61964,Female,33,High School,1.58
61965,Female,45,Master,1.23
61966,Male,40,Master,2.12
61967,Male,50,Master,2.67
61968,Female,35,Master,2.41
61969,Female,47,Bachelor,4.15
61970,Male,51,High School,3.7
61971,Female,46,Master,2.45
61972,Male,33,Bachelor,4.52
61973,Male,36,High School,2.51
61974,Female,46,Bachelor,4.64
61975,Female,25,Bachelor,1.23
61976,Female,39,High School,3.09
61977,Male,31,Bachelor,2.31
61978,Female,42,Master,4.68
61979,Male,40,Bachelor,2.36
61980,Male,47,High School,4.57
61981,Male,30,High School,2.36
61982,Male,51,Master,2.25
61983,Male,44,Bachelor,3.01
61984,Female,55,PhD,3.42
61985,Female,45,Master,4.42
61986,Female,54,Bachelor,4.08
61987,Male,39,Bachelor,4.39
61988,Male,30,High School,4.4
61989,Female,22,Bachelor,1.59
61990,Male,27,Bachelor,1.85
61991,Female,28,Bachelor,4.63
61992,Male,40,Bachelor,1.37
61993,Male,23,High School,2.84
61994,Male,26,Bachelor,1.06
61995,Female,37,Bachelor,3.56
61996,Male,46,High School,3.37
61997,Female,52,PhD,2.86
61998,Female,38,Bachelor,4.78
61999,Other,51,High School,3.4
62000,Male,39,Bachelor,1.17
62001,Male,49,High School,3.71
62002,Male,38,High School,4.37
62003,Female,38,Master,2.3
62004,Female,44,Bachelor,2.79
62005,Female,28,Master,1.68
62006,Male,34,Bachelor,3.64
62007,Male,38,Bachelor,2.47
62008,Male,39,Master,4.62
62009,Male,38,Bachelor,2.03
62010,Male,55,Bachelor,3.05
62011,Male,35,High School,2.27
62012,Female,55,Bachelor,3.05
62013,Female,38,Bachelor,4.1
62014,Female,44,Bachelor,4.48
62015,Male,22,Bachelor,3.0
62016,Female,58,High School,2.75
62017,Male,53,Bachelor,1.2
62018,Male,38,Bachelor,1.27
62019,Other,44,High School,2.05
62020,Female,47,Bachelor,3.69
62021,Female,38,Master,1.3
62022,Male,30,Master,1.12
62023,Female,33,Master,4.64
62024,Male,60,Bachelor,3.37
62025,Female,43,Bachelor,4.86
62026,Male,46,Bachelor,3.37
62027,Other,50,Bachelor,4.89
62028,Male,28,Bachelor,1.83
62029,Male,29,PhD,4.05
62030,Male,26,High School,2.41
62031,Male,58,Bachelor,2.72
62032,Female,23,Bachelor,2.44
62033,Male,28,Master,3.24
62034,Female,47,Bachelor,4.16
62035,Female,32,Bachelor,2.98
62036,Female,39,Bachelor,3.27
62037,Male,39,High School,4.11
62038,Female,31,Master,3.26
62039,Female,32,Bachelor,3.15
62040,Male,46,High School,1.38
62041,Male,58,Bachelor,4.47
62042,Female,56,Bachelor,4.75
62043,Female,44,Bachelor,4.0
62044,Female,33,Bachelor,1.09
62045,Female,22,Bachelor,4.47
62046,Male,37,Bachelor,3.78
62047,Male,59,Bachelor,1.9
62048,Male,49,Bachelor,2.4
62049,Female,35,Master,2.25
62050,Female,36,Bachelor,4.78
62051,Female,32,Bachelor,1.11
62052,Female,29,High School,4.93
62053,Female,31,High School,3.43
62054,Female,53,Bachelor,1.3
62055,Female,25,High School,2.61
62056,Female,46,Master,4.01
62057,Female,36,PhD,3.63
62058,Male,46,Bachelor,5.0
62059,Female,23,Bachelor,3.86
62060,Male,39,Bachelor,1.41
62061,Male,52,Bachelor,1.57
62062,Female,26,Master,2.17
62063,Other,58,Master,4.23
62064,Female,53,Bachelor,2.88
62065,Male,37,Master,4.69
62066,Female,40,Master,4.89
62067,Female,42,Bachelor,1.15
62068,Male,48,Bachelor,4.89
62069,Male,51,Bachelor,4.65
62070,Other,29,Bachelor,2.53
62071,Male,54,Bachelor,3.54
62072,Female,32,PhD,2.65
62073,Male,59,High School,3.96
62074,Male,46,High School,4.64
62075,Male,42,Bachelor,4.29
62076,Male,26,PhD,1.24
62077,Male,54,Bachelor,2.38
62078,Female,46,High School,3.12
62079,Female,58,High School,4.77
62080,Female,37,Bachelor,2.68
62081,Male,33,Master,1.44
62082,Male,39,Bachelor,4.47
62083,Male,56,Bachelor,4.8
62084,Male,34,High School,3.5
62085,Female,25,Bachelor,4.74
62086,Male,55,High School,1.22
62087,Male,22,Bachelor,2.62
62088,Male,29,Bachelor,4.94
62089,Female,34,High School,4.78
62090,Male,58,Bachelor,4.6
62091,Male,58,Bachelor,2.65
62092,Other,53,High School,4.72
62093,Female,25,PhD,3.0
62094,Female,31,High School,3.45
62095,Male,28,Bachelor,3.57
62096,Male,44,PhD,2.08
62097,Female,44,Bachelor,3.6
62098,Male,56,High School,1.52
62099,Male,41,Bachelor,4.76
62100,Male,39,Bachelor,4.19
62101,Male,58,Bachelor,4.85
62102,Male,31,Bachelor,2.36
62103,Female,56,Master,4.59
62104,Male,26,Bachelor,2.45
62105,Female,22,High School,1.64
62106,Female,29,Bachelor,4.33
62107,Female,32,Bachelor,4.07
62108,Male,34,Master,3.56
62109,Male,50,Bachelor,4.78
62110,Male,26,High School,4.89
62111,Male,47,Bachelor,1.66
62112,Male,29,Master,3.4
62113,Female,35,High School,3.59
62114,Male,58,High School,4.68
62115,Female,23,High School,3.91
62116,Male,24,Bachelor,3.73
62117,Female,60,Bachelor,3.39
62118,Male,59,High School,4.15
62119,Other,35,High School,4.94
62120,Female,59,Bachelor,2.86
62121,Male,39,Bachelor,3.54
62122,Male,46,Master,3.81
62123,Male,51,Master,2.88
62124,Male,31,High School,4.11
62125,Male,58,High School,3.67
62126,Male,32,Bachelor,1.53
62127,Female,25,High School,1.9
62128,Male,22,Bachelor,3.27
62129,Male,50,Bachelor,2.87
62130,Male,50,Bachelor,3.54
62131,Female,55,Bachelor,3.48
62132,Male,60,High School,4.95
62133,Male,44,Bachelor,2.33
62134,Female,30,Bachelor,1.5
62135,Female,28,Bachelor,2.38
62136,Female,36,Bachelor,2.97
62137,Male,60,High School,2.41
62138,Female,24,High School,2.41
62139,Female,23,Bachelor,3.94
62140,Male,42,Bachelor,3.87
62141,Female,29,Bachelor,4.02
62142,Female,34,Bachelor,1.93
62143,Female,53,Bachelor,4.5
62144,Male,55,Master,2.37
62145,Female,52,High School,3.09
62146,Male,27,Bachelor,2.3
62147,Male,52,Master,3.25
62148,Male,22,Bachelor,1.25
62149,Female,31,High School,1.3
62150,Other,42,Bachelor,3.88
62151,Male,60,Bachelor,4.9
62152,Male,43,Bachelor,4.01
62153,Male,56,Bachelor,2.88
62154,Male,54,High School,4.63
62155,Male,50,Bachelor,1.87
62156,Female,51,Bachelor,3.02
62157,Male,26,Bachelor,4.76
62158,Male,48,Bachelor,4.62
62159,Male,47,Bachelor,2.57
62160,Male,37,Master,2.32
62161,Male,22,High School,4.69
62162,Male,32,Bachelor,4.43
62163,Female,50,Bachelor,2.97
62164,Female,31,Bachelor,3.49
62165,Female,53,Bachelor,4.31
62166,Male,28,Bachelor,2.71
62167,Male,45,Bachelor,1.99
62168,Female,28,Bachelor,4.34
62169,Female,40,Bachelor,4.52
62170,Male,36,Master,2.24
62171,Female,24,Bachelor,2.95
62172,Male,39,Bachelor,1.07
62173,Female,26,High School,3.52
62174,Male,29,High School,2.77
62175,Female,54,Bachelor,1.24
62176,Female,37,Bachelor,4.49
62177,Female,60,High School,3.69
62178,Male,39,Master,3.57
62179,Other,26,High School,2.94
62180,Female,38,High School,4.49
62181,Male,48,Master,3.54
62182,Female,36,High School,4.76
62183,Female,41,Bachelor,4.72
62184,Female,37,High School,1.56
62185,Male,58,Bachelor,1.13
62186,Female,38,Bachelor,2.47
62187,Female,51,Bachelor,1.09
62188,Female,24,Bachelor,4.42
62189,Male,29,High School,3.92
62190,Male,48,Bachelor,3.26
62191,Male,51,Master,1.18
62192,Male,43,PhD,2.35
62193,Male,48,Bachelor,2.46
62194,Female,60,Master,3.33
62195,Male,53,Bachelor,3.48
62196,Male,41,High School,2.99
62197,Female,26,High School,1.72
62198,Male,26,High School,3.35
62199,Female,48,High School,1.64
62200,Male,35,High School,3.41
62201,Male,46,Bachelor,2.41
62202,Male,55,PhD,1.87
62203,Male,27,High School,4.91
62204,Female,53,PhD,2.89
62205,Male,46,High School,3.16
62206,Male,49,Bachelor,1.55
62207,Female,54,Master,1.2
62208,Female,46,Bachelor,3.21
62209,Female,36,Bachelor,2.21
62210,Male,31,High School,4.62
62211,Female,31,High School,3.33
62212,Female,22,Master,2.53
62213,Female,34,High School,3.03
62214,Female,26,High School,3.7
62215,Female,35,High School,4.72
62216,Male,58,Master,2.86
62217,Female,43,Bachelor,3.84
62218,Female,49,Bachelor,3.95
62219,Female,22,Bachelor,1.62
62220,Female,41,High School,2.2
62221,Female,57,High School,4.69
62222,Female,33,High School,1.99
62223,Female,45,Bachelor,4.35
62224,Female,42,Master,1.96
62225,Male,49,Master,1.8
62226,Male,53,Bachelor,3.11
62227,Male,25,High School,3.63
62228,Other,25,High School,4.85
62229,Male,48,Master,2.16
62230,Male,53,High School,4.24
62231,Female,29,Master,3.35
62232,Male,30,Bachelor,1.39
62233,Female,39,Bachelor,2.6
62234,Male,41,Master,4.93
62235,Female,25,Bachelor,2.61
62236,Female,35,Master,4.79
62237,Female,49,Bachelor,3.37
62238,Male,60,Bachelor,3.95
62239,Female,25,High School,4.56
62240,Female,49,Bachelor,3.66
62241,Male,48,Bachelor,3.89
62242,Male,60,Bachelor,3.6
62243,Male,59,Master,4.95
62244,Male,32,Bachelor,4.73
62245,Male,24,Bachelor,2.49
62246,Other,33,Master,2.56
62247,Female,60,High School,4.55
62248,Female,48,Master,2.19
62249,Male,50,Bachelor,4.25
62250,Male,34,High School,2.37
62251,Female,30,High School,1.34
62252,Female,50,High School,2.34
62253,Male,44,High School,2.86
62254,Female,45,Bachelor,3.73
62255,Male,50,Bachelor,2.19
62256,Other,30,High School,2.34
62257,Male,34,Bachelor,3.49
62258,Male,50,Bachelor,3.55
62259,Female,39,High School,4.98
62260,Male,38,High School,1.22
62261,Male,54,PhD,1.21
62262,Other,47,Bachelor,1.35
62263,Male,43,PhD,3.36
62264,Female,38,Bachelor,4.94
62265,Male,42,Bachelor,1.12
62266,Other,43,High School,2.59
62267,Female,27,Bachelor,1.39
62268,Female,59,Bachelor,3.13
62269,Female,23,Master,2.2
62270,Female,60,Bachelor,4.52
62271,Female,44,High School,3.56
62272,Male,54,Bachelor,3.28
62273,Male,56,Bachelor,1.75
62274,Female,47,Master,2.63
62275,Other,53,High School,2.79
62276,Female,41,PhD,2.57
62277,Male,25,Master,4.63
62278,Female,52,Bachelor,2.28
62279,Female,41,Bachelor,1.95
62280,Male,43,High School,4.25
62281,Male,35,High School,2.67
62282,Male,57,Bachelor,2.38
62283,Male,40,High School,2.93
62284,Female,58,High School,3.87
62285,Female,38,High School,3.35
62286,Male,24,Bachelor,2.68
62287,Female,38,Bachelor,4.31
62288,Male,35,Bachelor,4.52
62289,Female,23,PhD,1.76
62290,Male,57,Bachelor,4.4
62291,Male,28,Bachelor,1.14
62292,Male,24,Bachelor,4.72
62293,Female,52,Bachelor,3.8
62294,Male,50,Master,1.41
62295,Male,43,High School,3.46
62296,Female,52,Bachelor,1.34
62297,Male,32,Bachelor,1.56
62298,Female,34,High School,4.7
62299,Male,39,Bachelor,1.54
62300,Male,31,High School,3.82
62301,Male,45,Bachelor,4.35
62302,Male,55,Bachelor,3.52
62303,Female,60,Bachelor,2.16
62304,Female,56,High School,4.54
62305,Female,42,Bachelor,3.52
62306,Male,56,Master,2.85
62307,Female,58,High School,2.36
62308,Female,30,Bachelor,4.01
62309,Male,31,Bachelor,3.96
62310,Male,23,Bachelor,2.44
62311,Female,60,High School,1.46
62312,Female,46,High School,2.05
62313,Male,60,Master,1.9
62314,Female,40,Bachelor,2.83
62315,Female,38,High School,1.32
62316,Male,53,Bachelor,3.83
62317,Female,58,High School,4.68
62318,Female,26,Bachelor,4.74
62319,Female,34,Master,2.0
62320,Male,39,Master,2.86
62321,Male,41,Bachelor,4.0
62322,Female,53,Master,3.03
62323,Female,22,High School,3.07
62324,Female,40,Master,4.28
62325,Other,41,Bachelor,3.18
62326,Female,48,High School,4.14
62327,Female,56,Bachelor,4.6
62328,Female,26,Bachelor,1.12
62329,Female,35,Bachelor,4.9
62330,Female,39,Bachelor,4.04
62331,Other,45,Bachelor,1.82
62332,Female,58,Bachelor,2.21
62333,Female,57,PhD,4.58
62334,Female,33,Bachelor,1.21
62335,Female,24,High School,2.69
62336,Male,57,Bachelor,4.71
62337,Male,25,Bachelor,1.82
62338,Female,46,Bachelor,4.28
62339,Male,31,Bachelor,1.03
62340,Female,55,Bachelor,4.34
62341,Male,29,High School,2.25
62342,Male,60,High School,4.14
62343,Male,50,Master,4.56
62344,Female,41,Bachelor,3.07
62345,Male,58,High School,3.21
62346,Female,38,Master,4.46
62347,Male,25,High School,2.35
62348,Female,58,Bachelor,3.92
62349,Male,59,PhD,3.38
62350,Female,51,High School,1.96
62351,Female,44,Bachelor,2.83
62352,Male,49,Bachelor,3.94
62353,Female,23,Bachelor,2.45
62354,Female,56,PhD,4.95
62355,Male,57,Bachelor,1.61
62356,Male,26,Master,2.22
62357,Male,23,Master,2.4
62358,Other,30,High School,4.35
62359,Male,47,High School,3.54
62360,Male,45,High School,3.42
62361,Female,60,Bachelor,1.25
62362,Female,39,Bachelor,1.38
62363,Other,41,Bachelor,2.84
62364,Female,58,Bachelor,3.03
62365,Female,54,Bachelor,2.88
62366,Female,32,Bachelor,2.13
62367,Female,51,High School,3.01
62368,Female,46,Bachelor,2.17
62369,Male,45,Bachelor,1.63
62370,Female,39,Master,1.5
62371,Female,43,High School,2.45
62372,Female,46,Bachelor,1.42
62373,Female,30,Bachelor,1.03
62374,Male,30,Bachelor,1.0
62375,Female,59,High School,2.43
62376,Female,33,Bachelor,2.59
62377,Male,57,High School,4.4
62378,Female,26,Bachelor,2.25
62379,Other,24,Bachelor,1.47
62380,Female,43,Bachelor,1.67
62381,Female,26,Bachelor,3.02
62382,Male,26,Bachelor,4.31
62383,Male,49,Bachelor,4.26
62384,Male,45,Bachelor,3.61
62385,Male,35,Bachelor,3.07
62386,Other,36,PhD,3.05
62387,Male,41,Master,3.88
62388,Female,29,Bachelor,1.36
62389,Male,60,Bachelor,2.41
62390,Female,49,High School,3.86
62391,Female,32,Bachelor,4.56
62392,Female,47,Bachelor,4.89
62393,Male,39,Master,2.88
62394,Male,53,Bachelor,1.46
62395,Female,44,Master,4.66
62396,Female,56,Bachelor,1.98
62397,Female,46,High School,1.49
62398,Female,52,High School,3.72
62399,Female,30,High School,1.73
62400,Female,27,Master,2.52
62401,Male,47,Bachelor,1.36
62402,Female,59,Bachelor,2.57
62403,Male,27,High School,4.56
62404,Female,39,Bachelor,2.44
62405,Female,52,Bachelor,1.66
62406,Female,52,Bachelor,2.84
62407,Female,56,Bachelor,3.12
62408,Female,57,High School,4.16
62409,Female,37,Bachelor,1.75
62410,Female,25,Bachelor,1.41
62411,Male,41,Bachelor,2.95
62412,Female,37,High School,1.26
62413,Female,47,High School,3.49
62414,Male,49,Bachelor,2.1
62415,Male,57,High School,4.69
62416,Male,49,Bachelor,2.31
62417,Male,54,Bachelor,2.91
62418,Female,56,Bachelor,2.03
62419,Other,33,Bachelor,1.24
62420,Male,54,PhD,2.94
62421,Female,57,Master,3.32
62422,Female,51,Bachelor,1.5
62423,Male,46,Master,4.19
62424,Female,54,Bachelor,2.51
62425,Female,53,High School,1.8
62426,Male,43,PhD,4.22
62427,Female,53,Bachelor,1.31
62428,Female,50,High School,4.47
62429,Male,41,Bachelor,1.13
62430,Male,36,High School,3.99
62431,Female,35,Bachelor,2.97
62432,Female,28,Bachelor,2.89
62433,Male,34,High School,3.58
62434,Male,40,Bachelor,2.04
62435,Female,57,High School,3.59
62436,Female,28,Bachelor,2.9
62437,Female,35,High School,2.93
62438,Male,52,High School,3.82
62439,Female,32,Bachelor,3.56
62440,Male,46,High School,3.74
62441,Male,49,Bachelor,3.01
62442,Male,27,Bachelor,2.33
62443,Female,58,High School,1.36
62444,Female,34,Bachelor,4.23
62445,Female,57,Bachelor,3.97
