Employee_ID,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Promotions
47786,25,28,10,75,2
47787,36,29,4,50,2
47788,11,17,3,0,2
47789,41,4,13,100,0
47790,1,18,12,50,1
47791,0,18,2,75,0
47792,16,0,8,100,1
47793,16,27,4,100,0
47794,26,9,9,50,0
47795,15,15,10,50,0
47796,27,13,4,25,0
47797,27,1,8,100,0
47798,14,21,6,75,0
47799,27,5,14,100,0
47800,22,17,13,50,2
47801,35,28,4,50,2
47802,39,10,4,50,2
47803,45,21,14,0,0
47804,11,12,5,100,0
47805,6,29,13,100,0
47806,13,18,13,100,1
47807,23,6,4,100,2
47808,4,7,1,75,1
47809,40,29,0,75,1
47810,26,21,14,50,2
47811,39,8,0,75,0
47812,44,21,3,75,2
47813,17,3,0,0,1
47814,20,14,12,100,1
47815,45,10,12,75,2
47816,7,1,3,100,0
47817,22,24,2,100,0
47818,45,14,2,25,2
47819,9,19,12,75,2
47820,13,7,11,0,1
47821,48,10,0,50,1
47822,19,18,0,50,1
47823,24,15,12,100,1
47824,6,20,3,75,2
47825,40,1,6,25,1
47826,8,3,13,25,0
47827,6,26,10,50,0
47828,8,17,12,75,2
47829,39,10,9,25,1
47830,24,14,13,0,0
47831,14,24,6,25,1
47832,29,15,8,50,2
47833,47,12,9,100,0
47834,44,17,10,100,2
47835,43,6,1,50,0
47836,1,4,4,25,2
47837,40,4,12,75,2
47838,3,10,12,25,2
47839,3,9,3,0,1
47840,38,27,11,50,2
47841,43,14,5,75,1
47842,5,19,2,25,0
47843,10,24,4,0,1
47844,31,10,6,0,0
47845,2,11,13,75,2
47846,1,25,11,0,1
47847,36,20,2,25,1
47848,17,27,13,50,0
47849,29,10,3,100,2
47850,24,1,9,75,1
47851,3,1,13,50,2
47852,38,19,9,0,2
47853,15,19,9,25,2
47854,41,10,12,25,2
47855,32,22,6,25,0
47856,33,6,13,25,1
47857,18,27,5,75,1
47858,34,27,12,50,2
47859,44,29,12,0,2
47860,43,0,7,100,2
47861,26,3,12,0,2
47862,42,24,12,25,1
47863,13,5,4,50,2
47864,10,17,4,75,1
47865,41,4,14,25,2
47866,28,5,12,75,1
47867,37,19,13,100,1
47868,43,0,2,0,1
47869,30,23,5,50,1
47870,17,8,8,0,2
47871,23,18,3,25,2
47872,28,19,8,0,2
47873,48,15,4,75,0
47874,18,3,7,100,0
47875,39,12,7,25,0
47876,30,19,11,50,0
47877,17,19,12,0,2
47878,32,13,3,50,1
47879,13,3,13,50,1
47880,19,17,9,50,2
47881,32,25,0,25,0
47882,44,18,10,50,0
47883,26,12,10,75,1
47884,13,14,0,25,1
47885,30,28,14,50,1
47886,7,1,6,0,2
47887,40,28,9,75,1
47888,26,14,6,25,2
47889,40,13,1,50,0
47890,47,27,5,75,1
47891,7,14,5,25,1
47892,44,14,12,50,0
47893,13,20,9,50,2
47894,20,14,0,75,0
47895,42,23,4,75,0
47896,18,13,4,25,1
47897,15,2,5,0,0
47898,47,25,2,75,1
47899,9,7,9,50,0
47900,36,23,13,100,1
47901,21,22,9,50,1
47902,15,3,11,50,1
47903,28,14,12,100,0
47904,33,22,13,75,2
47905,45,16,13,25,1
47906,8,12,12,100,1
47907,23,20,5,75,2
47908,11,23,5,50,1
47909,14,23,5,75,1
47910,35,6,8,100,2
47911,29,18,9,0,1
47912,36,13,11,75,0
47913,13,15,11,50,0
47914,45,4,12,0,2
47915,48,16,6,75,1
47916,5,10,7,50,1
47917,42,8,8,25,1
47918,16,8,14,50,1
47919,5,22,7,0,2
47920,8,24,10,25,1
47921,25,20,2,0,0
47922,24,27,7,0,0
47923,11,25,13,0,0
47924,15,7,9,100,0
47925,48,24,1,25,0
47926,44,0,14,0,1
47927,40,18,9,75,1
47928,34,9,14,0,0
47929,38,6,13,100,2
47930,7,24,2,75,1
47931,3,17,5,0,0
47932,38,12,14,75,2
47933,26,22,1,50,0
47934,20,3,13,100,0
47935,29,28,13,100,1
47936,6,27,11,25,0
47937,34,19,11,25,1
47938,26,14,5,25,1
47939,22,15,11,100,0
47940,39,0,4,100,2
47941,17,7,3,75,2
47942,44,25,10,50,0
47943,49,18,8,0,1
47944,45,28,3,50,2
47945,1,11,11,100,2
47946,48,19,0,25,1
47947,48,15,11,75,2
47948,7,8,7,0,2
47949,33,15,6,75,0
47950,44,7,8,75,1
47951,0,28,9,25,1
47952,32,7,0,75,1
47953,34,29,13,75,1
47954,12,22,7,75,2
47955,16,7,1,0,0
47956,41,29,12,0,1
47957,24,17,14,50,1
47958,43,9,8,0,2
47959,38,3,2,0,0
47960,36,13,5,50,2
47961,46,7,9,25,1
47962,18,18,5,100,2
47963,15,14,6,50,2
47964,26,26,5,75,0
47965,35,18,5,0,2
47966,40,29,12,0,0
47967,0,9,5,100,2
47968,13,0,9,75,1
47969,39,0,0,25,2
47970,14,13,6,0,2
47971,42,7,7,50,2
47972,38,3,14,75,0
47973,27,26,12,100,0
47974,15,23,4,0,0
47975,40,10,13,25,1
47976,33,23,2,50,2
47977,13,27,3,25,2
47978,9,9,6,100,2
47979,46,24,0,75,1
47980,34,10,10,75,2
47981,27,1,6,50,0
47982,19,2,8,75,0
47983,18,14,10,100,2
47984,12,12,11,100,2
47985,4,26,10,75,0
47986,5,15,4,0,1
47987,10,17,6,50,2
47988,45,12,4,0,0
47989,19,4,11,25,2
47990,5,18,10,0,1
47991,28,2,7,100,0
47992,1,20,10,75,2
47993,11,27,3,50,1
47994,6,1,14,100,0
47995,18,19,9,75,0
47996,19,1,11,50,0
47997,26,3,14,100,1
47998,8,26,11,25,0
47999,30,25,13,0,2
48000,16,21,3,100,1
48001,11,21,1,100,2
48002,45,12,12,0,2
48003,36,9,14,100,1
48004,26,26,0,0,2
48005,13,15,12,25,2
48006,12,29,3,0,1
48007,10,0,7,50,0
48008,13,1,12,0,2
48009,32,20,8,25,1
48010,44,26,6,75,1
48011,32,23,4,25,1
48012,29,22,2,25,1
48013,39,24,13,75,0
48014,23,0,13,25,1
48015,22,12,12,50,0
48016,44,10,14,100,1
48017,15,19,4,100,1
48018,41,8,8,75,1
48019,14,25,3,75,2
48020,41,17,9,75,1
48021,0,15,14,25,1
48022,43,8,0,50,0
48023,34,6,3,50,0
48024,23,26,3,0,1
48025,13,9,11,50,2
48026,24,8,10,25,1
48027,7,6,3,50,1
48028,29,4,8,0,0
48029,31,5,6,25,2
48030,5,1,3,0,1
48031,6,7,0,75,1
48032,1,2,8,100,2
48033,4,11,13,75,0
48034,15,27,4,100,1
48035,12,9,7,75,2
48036,7,13,10,100,0
48037,4,28,9,50,1
48038,13,13,2,50,1
48039,8,24,10,0,2
48040,29,13,0,75,2
48041,15,1,4,75,0
48042,19,26,14,100,1
48043,16,5,2,50,2
48044,34,4,2,50,2
48045,30,0,3,100,2
48046,40,26,14,50,1
48047,13,1,7,25,2
48048,36,21,4,25,2
48049,30,22,14,25,1
48050,8,6,13,50,1
48051,18,17,9,25,2
48052,25,15,3,0,0
48053,0,5,14,75,0
48054,47,13,0,100,1
48055,42,13,7,50,1
48056,13,10,1,25,0
48057,2,16,3,100,0
48058,5,21,3,25,0
48059,19,0,5,50,0
48060,26,29,10,0,1
48061,45,16,4,100,1
48062,48,8,2,50,0
48063,30,7,7,100,0
48064,14,3,10,0,0
48065,30,17,9,100,2
48066,13,23,7,50,2
48067,3,20,11,75,1
48068,49,13,10,100,0
48069,28,11,5,25,0
48070,0,16,10,100,0
48071,17,27,12,25,2
48072,0,13,11,0,1
48073,10,28,0,75,2
48074,25,29,0,50,1
48075,6,4,6,75,2
48076,44,12,4,25,1
48077,11,21,5,50,2
48078,15,5,10,0,0
48079,30,26,6,0,2
48080,17,16,7,0,2
48081,16,2,0,50,0
48082,20,11,7,75,0
48083,33,8,6,25,0
48084,9,2,4,75,0
48085,3,17,4,0,2
48086,6,18,1,25,0
48087,43,10,2,50,1
48088,10,28,0,50,1
48089,33,29,1,0,1
48090,22,9,7,100,2
48091,31,17,10,100,0
48092,43,20,10,50,2
48093,6,4,9,50,2
48094,15,2,9,100,1
48095,19,25,13,100,0
48096,45,29,2,100,1
48097,21,27,0,0,1
48098,40,4,10,50,0
48099,3,16,12,25,0
48100,11,17,6,0,1
48101,22,14,9,25,0
48102,24,29,10,0,0
48103,19,4,3,25,2
48104,34,10,12,75,1
48105,44,23,7,0,0
48106,26,10,6,100,0
48107,35,28,9,50,1
48108,19,20,8,25,0
48109,13,5,1,25,2
48110,28,8,12,25,0
48111,28,16,5,75,0
48112,40,3,5,100,0
48113,3,2,6,0,2
48114,13,16,4,75,0
48115,12,1,12,100,2
48116,42,3,0,0,0
48117,43,0,4,100,2
48118,41,15,8,25,1
48119,41,14,12,25,0
48120,4,9,12,0,1
48121,38,26,5,0,1
48122,7,21,7,0,0
48123,11,8,7,0,0
48124,39,1,4,0,1
48125,36,22,10,0,1
48126,0,2,0,25,1
48127,19,14,11,75,2
48128,27,1,7,50,0
48129,6,20,14,0,0
48130,2,20,9,50,2
48131,15,28,0,75,1
48132,1,14,14,50,1
48133,19,4,5,25,1
48134,31,13,1,100,2
48135,21,4,7,100,0
48136,49,11,12,75,1
48137,35,7,11,50,1
48138,4,18,14,25,1
48139,11,13,7,0,1
48140,7,3,9,25,2
48141,24,22,7,75,1
48142,44,22,1,50,2
48143,26,23,6,0,1
48144,31,6,14,50,0
48145,33,17,6,25,1
48146,21,27,7,0,2
48147,43,6,8,75,1
48148,30,29,0,100,2
48149,14,20,0,100,0
48150,16,6,2,75,2
48151,3,23,5,50,0
48152,42,5,6,75,2
48153,16,1,4,100,2
48154,17,24,0,25,0
48155,44,29,12,25,2
48156,0,23,13,75,1
48157,2,9,8,0,2
48158,2,3,14,25,2
48159,29,8,14,75,1
48160,36,9,5,75,1
48161,39,26,11,75,1
48162,30,10,0,25,2
48163,8,20,2,75,0
48164,48,2,0,100,1
48165,28,17,0,75,1
48166,44,1,0,75,0
48167,2,0,8,100,1
48168,37,26,14,50,0
48169,20,24,5,50,0
48170,41,22,8,75,1
48171,7,8,1,25,2
48172,0,18,5,0,0
48173,40,22,4,100,1
48174,33,29,10,100,0
48175,28,22,4,25,1
48176,39,5,1,25,1
48177,42,23,12,0,0
48178,24,15,10,50,2
48179,15,15,8,75,0
48180,19,8,14,50,1
48181,8,29,8,100,2
48182,10,7,12,25,2
48183,34,22,8,50,1
48184,25,17,4,0,1
48185,36,10,8,50,0
48186,9,8,0,25,1
48187,1,21,3,75,0
48188,9,13,8,100,1
48189,46,3,3,0,1
48190,36,15,9,25,1
48191,34,1,13,50,2
48192,17,27,7,25,0
48193,2,13,2,25,0
48194,23,7,11,25,0
48195,34,20,11,100,2
48196,13,2,4,25,2
48197,19,7,4,25,2
48198,7,17,0,75,1
48199,23,22,5,100,2
48200,9,25,5,100,2
48201,19,12,9,50,2
48202,25,27,4,100,1
48203,48,1,2,75,0
48204,3,29,2,50,2
48205,13,19,10,50,1
48206,45,7,1,0,2
48207,14,7,1,100,1
48208,9,16,10,100,2
48209,38,15,12,100,1
48210,14,25,9,75,2
48211,25,11,1,100,1
48212,32,24,4,25,0
48213,38,14,2,25,2
48214,32,29,2,50,0
48215,22,3,2,0,2
48216,12,8,2,25,2
48217,19,25,1,75,1
48218,15,10,7,25,1
48219,17,18,9,0,2
48220,47,19,3,25,2
48221,26,6,11,25,1
48222,32,1,1,25,2
48223,24,21,8,50,0
48224,31,28,5,50,2
48225,17,25,7,75,1
48226,34,26,6,50,1
48227,31,3,3,100,2
48228,0,14,1,0,2
48229,45,2,2,25,2
48230,28,11,0,50,2
48231,14,12,13,100,0
48232,23,25,6,100,0
48233,17,13,3,0,0
48234,33,16,6,75,1
48235,19,17,2,0,1
48236,33,3,5,0,0
48237,29,27,11,50,2
48238,35,6,8,0,0
48239,6,7,10,50,2
48240,3,10,10,75,1
48241,8,23,5,0,1
48242,2,8,6,50,1
48243,1,6,12,100,2
48244,5,22,8,0,2
48245,35,7,13,0,2
48246,2,26,5,25,1
48247,38,8,0,0,0
48248,49,13,4,25,2
48249,36,16,13,25,2
48250,29,5,6,75,1
48251,15,27,14,25,2
48252,20,1,10,100,1
48253,41,19,7,50,1
48254,28,3,0,75,2
48255,10,6,12,25,0
48256,5,16,10,25,2
48257,47,17,9,75,2
48258,48,8,10,25,0
48259,4,15,7,100,0
48260,39,3,0,100,0
48261,7,19,10,0,0
48262,21,28,2,25,0
48263,25,10,10,100,1
48264,48,24,9,50,1
48265,47,21,3,50,0
48266,5,29,7,50,0
48267,34,14,7,25,1
48268,11,12,9,25,1
48269,36,10,13,25,2
48270,49,23,11,100,1
48271,43,13,10,50,0
48272,48,23,10,75,1
48273,6,7,3,0,2
48274,5,23,13,0,0
48275,0,0,8,100,1
48276,21,9,13,100,0
48277,14,18,0,50,1
48278,47,15,3,0,0
48279,13,20,11,25,2
48280,47,15,0,0,0
48281,45,25,5,25,2
48282,35,19,0,100,1
48283,2,4,9,50,2
48284,48,14,2,25,1
48285,43,16,13,50,0
48286,40,13,10,0,2
48287,21,16,0,0,0
48288,46,10,14,0,1
48289,17,14,0,0,1
48290,24,15,9,100,2
48291,26,21,1,0,0
48292,10,5,1,50,2
48293,10,15,10,75,1
48294,13,23,4,50,1
48295,44,26,8,100,0
48296,7,13,2,25,2
48297,27,15,1,25,1
48298,45,4,4,50,1
48299,45,22,1,100,1
48300,14,11,10,0,2
48301,7,28,1,0,2
48302,46,25,13,0,1
48303,35,14,0,75,1
48304,38,1,0,0,2
48305,46,23,2,0,1
48306,34,16,11,50,1
48307,12,23,5,25,0
48308,32,17,12,100,2
48309,2,8,1,50,2
48310,9,18,11,75,1
48311,18,6,14,25,2
48312,5,4,13,0,0
48313,36,6,6,75,1
48314,46,10,2,75,1
48315,1,16,4,25,2
48316,33,15,4,25,2
48317,45,15,5,0,1
48318,40,10,7,75,0
48319,24,6,4,0,1
48320,38,5,9,25,0
48321,0,23,5,100,2
48322,5,17,5,100,2
48323,36,18,2,25,2
48324,17,28,12,25,0
48325,3,2,10,25,1
48326,14,23,6,75,1
48327,8,2,4,75,0
48328,47,21,8,50,2
48329,46,18,11,0,1
48330,21,19,10,75,1
48331,30,15,12,25,2
48332,8,28,11,0,2
48333,1,2,9,0,0
48334,15,10,9,75,0
48335,45,24,0,0,1
48336,36,14,14,25,2
48337,21,18,6,0,2
48338,0,24,0,75,0
48339,23,23,10,50,1
48340,19,25,1,50,1
48341,48,15,11,25,2
48342,38,10,5,50,2
48343,8,8,8,25,2
48344,21,18,7,75,2
48345,39,2,8,25,2
48346,17,20,3,0,2
48347,37,12,7,0,1
48348,17,3,13,0,0
48349,36,7,3,0,1
48350,37,16,12,25,0
48351,9,9,14,100,1
48352,48,1,12,0,2
48353,3,3,6,25,0
48354,5,8,0,0,1
48355,49,18,2,0,0
48356,20,28,5,25,1
48357,26,29,2,75,2
48358,7,26,9,25,2
48359,17,5,3,50,2
48360,47,9,0,100,2
48361,0,26,4,50,0
48362,17,21,1,25,1
48363,20,9,2,0,2
48364,17,0,8,75,2
48365,5,1,2,100,2
48366,8,13,4,100,1
48367,12,7,5,25,1
48368,26,29,11,75,2
48369,16,19,13,75,2
48370,31,5,4,75,0
48371,30,0,11,100,2
48372,48,28,1,0,2
48373,23,17,3,75,0
48374,42,24,10,50,0
48375,1,26,0,50,1
48376,45,16,0,25,0
48377,21,14,2,50,2
48378,7,3,2,100,0
48379,44,27,8,75,2
48380,23,22,14,25,2
48381,12,18,1,75,1
48382,9,5,8,25,2
48383,48,23,13,25,1
48384,0,17,14,100,1
48385,31,17,6,25,2
48386,13,3,4,50,1
48387,21,7,10,0,1
48388,0,28,2,100,2
48389,17,15,11,0,1
48390,45,11,10,0,1
48391,46,17,5,100,0
48392,31,26,0,25,2
48393,34,24,5,50,1
48394,5,27,13,0,2
48395,22,25,8,0,2
48396,22,29,2,100,2
48397,10,1,12,75,1
48398,25,21,0,0,2
48399,11,16,4,100,1
48400,8,19,4,75,2
48401,5,28,8,75,2
48402,32,14,0,100,0
48403,22,21,13,75,1
48404,8,14,9,100,0
48405,0,1,10,0,2
48406,21,20,7,0,1
48407,7,16,11,75,0
48408,32,19,9,0,2
48409,47,13,4,25,2
48410,1,22,10,100,1
48411,26,0,3,25,1
48412,26,13,9,50,1
48413,24,23,14,25,0
48414,42,28,14,25,1
48415,27,24,0,75,0
48416,33,7,9,100,0
48417,9,19,14,100,1
48418,11,17,6,100,0
48419,17,20,5,50,2
48420,17,9,1,0,1
48421,30,26,3,50,2
48422,35,28,12,75,0
48423,39,8,14,0,1
48424,40,18,9,25,2
48425,1,22,7,50,0
48426,48,11,2,0,0
48427,39,17,2,75,1
48428,27,28,13,50,2
48429,13,26,5,25,1
48430,43,25,14,0,2
48431,18,6,0,50,0
48432,48,15,5,25,1
48433,18,19,13,75,1
48434,28,21,12,25,2
48435,15,12,3,0,0
48436,8,28,0,0,0
48437,38,19,3,50,1
48438,24,9,4,25,0
48439,6,4,2,75,2
48440,15,26,3,50,0
48441,34,25,11,100,1
48442,28,18,11,25,2
48443,27,7,2,100,1
48444,45,26,0,0,0
48445,14,13,3,25,1
48446,42,5,3,50,1
48447,23,14,12,100,0
48448,5,10,7,75,0
48449,21,29,9,50,1
48450,45,23,4,100,1
48451,25,9,14,75,2
48452,38,29,0,50,2
48453,16,16,1,75,0
48454,18,1,12,75,1
48455,25,17,6,0,1
48456,47,9,10,100,2
48457,38,22,1,50,0
48458,30,7,2,50,2
48459,45,16,2,25,1
48460,31,29,9,50,2
48461,22,19,5,0,2
48462,37,4,8,50,2
48463,49,15,8,25,1
48464,18,0,1,75,2
48465,24,7,14,0,1
48466,11,20,11,0,2
48467,41,14,2,100,1
48468,38,2,8,100,1
48469,21,4,10,75,2
48470,40,14,11,100,1
48471,18,4,4,25,0
48472,1,7,11,75,2
48473,29,13,8,50,2
48474,30,24,9,0,1
48475,27,11,11,25,2
48476,38,5,6,100,1
48477,36,19,14,50,2
48478,22,12,1,50,1
48479,8,23,4,0,1
48480,15,26,7,100,1
48481,16,15,8,0,2
48482,14,6,11,25,0
48483,43,2,6,75,1
48484,48,13,0,75,2
48485,9,21,10,0,2
48486,28,24,10,25,0
48487,7,14,3,75,0
48488,39,24,10,75,0
48489,37,6,5,100,0
48490,35,5,14,100,0
48491,49,15,0,25,1
48492,16,9,6,0,1
48493,46,14,12,100,0
48494,45,9,5,100,0
48495,45,13,11,75,1
48496,4,22,12,25,2
48497,17,26,8,100,2
48498,12,15,7,25,0
48499,41,13,9,0,1
48500,42,23,14,0,0
48501,46,1,6,0,0
48502,48,17,11,0,1
48503,25,3,4,25,1
48504,38,12,12,0,0
48505,26,2,11,50,0
48506,20,7,0,100,0
48507,5,24,5,50,1
48508,41,21,11,0,2
48509,33,7,13,0,0
48510,12,17,10,0,1
48511,30,14,7,100,2
48512,4,2,9,75,2
48513,35,14,11,50,1
48514,48,18,4,25,1
48515,12,8,4,0,0
48516,14,11,2,75,0
48517,20,21,11,0,1
48518,23,19,4,50,0
48519,48,4,5,0,2
48520,16,21,2,100,1
48521,27,10,10,0,0
48522,1,0,12,100,1
48523,36,26,2,0,0
48524,16,28,1,100,2
48525,15,4,0,25,0
48526,46,15,0,50,1
48527,9,25,8,100,2
48528,31,23,1,50,1
48529,2,3,5,0,2
48530,49,9,3,75,1
48531,22,5,7,0,2
48532,49,6,14,75,0
48533,18,21,3,25,1
48534,34,19,3,50,1
48535,14,19,5,100,1
48536,44,20,0,0,2
48537,7,14,1,0,2
48538,10,24,14,50,2
48539,38,19,9,100,0
48540,25,7,7,0,1
48541,34,7,6,0,1
48542,4,24,0,75,0
48543,14,12,12,50,2
48544,44,27,9,0,2
48545,36,9,11,0,2
48546,47,16,14,0,0
48547,36,14,10,0,0
48548,28,20,14,50,0
48549,33,14,9,100,2
48550,11,11,6,0,2
48551,29,11,0,0,2
48552,33,3,9,50,2
48553,43,5,1,25,0
48554,16,1,1,0,2
48555,20,18,8,50,0
48556,13,26,2,50,2
48557,32,24,8,75,0
48558,42,11,12,50,0
48559,16,14,10,0,2
48560,41,2,12,0,2
48561,5,6,13,75,0
48562,7,22,12,100,0
48563,30,12,6,50,0
48564,40,3,0,100,1
48565,35,25,13,0,1
48566,38,7,7,75,2
48567,34,8,1,100,1
48568,42,28,8,25,0
48569,5,11,5,50,0
48570,0,24,5,50,0
48571,45,22,9,0,2
48572,20,21,7,25,2
48573,19,18,10,0,0
48574,9,23,14,50,0
48575,25,27,10,25,0
48576,46,24,12,0,0
48577,34,11,7,75,1
48578,49,21,13,0,1
48579,35,3,10,100,0
48580,47,27,12,75,1
48581,2,7,4,100,0
48582,44,0,2,100,0
48583,23,3,6,100,2
48584,31,13,9,100,2
48585,9,16,4,75,2
48586,2,15,9,100,2
48587,24,13,3,100,0
48588,29,25,2,100,1
48589,49,14,10,25,1
48590,26,18,9,100,0
48591,19,24,4,75,1
48592,40,15,1,50,0
48593,36,23,11,25,1
48594,40,23,10,25,2
48595,5,17,1,100,2
48596,49,1,10,0,2
48597,39,13,3,100,2
48598,24,12,0,25,2
48599,39,25,4,50,0
48600,22,27,2,50,2
48601,4,10,13,50,0
48602,5,25,9,0,2
48603,36,16,13,50,2
48604,41,4,9,75,0
48605,14,22,8,75,0
48606,43,25,8,25,2
48607,10,0,3,100,2
48608,43,7,3,0,2
48609,49,12,12,25,1
48610,31,24,6,100,0
48611,29,3,6,25,2
48612,7,29,0,75,2
48613,45,0,8,50,0
48614,43,0,10,25,2
48615,4,4,6,100,1
48616,3,29,11,50,1
48617,20,0,5,0,1
48618,9,12,14,100,0
48619,21,11,4,25,0
48620,15,19,4,100,1
48621,41,9,12,100,1
48622,36,21,1,0,1
48623,34,26,11,50,0
48624,38,19,3,50,0
48625,21,15,13,75,0
48626,38,25,0,75,2
48627,4,29,1,100,0
48628,39,17,14,75,1
48629,16,9,1,100,2
48630,22,17,0,75,0
48631,4,21,9,25,1
48632,5,15,10,75,0
48633,43,9,12,50,2
48634,11,11,7,0,0
48635,19,9,7,50,2
48636,8,17,5,0,0
48637,44,14,8,0,1
48638,11,7,9,100,2
48639,28,1,14,25,1
48640,43,6,7,75,0
48641,34,28,13,0,2
48642,18,17,2,100,0
48643,32,13,13,25,1
48644,38,4,0,75,0
48645,23,14,8,50,0
48646,33,21,10,75,0
48647,39,29,7,100,2
48648,13,29,9,25,0
48649,37,0,8,0,1
48650,32,10,13,0,0
48651,42,9,12,100,0
48652,37,21,12,25,0
48653,3,4,0,50,0
48654,48,25,1,0,1
48655,15,14,4,25,2
48656,24,19,10,100,1
48657,33,1,10,100,0
48658,2,22,13,75,0
48659,16,29,5,25,1
48660,34,18,2,100,2
48661,0,10,6,50,1
48662,36,10,9,0,2
48663,26,27,12,0,0
48664,48,4,1,75,2
48665,7,0,0,100,2
48666,11,29,2,25,2
48667,7,13,12,0,0
48668,13,15,8,50,1
48669,48,14,3,25,0
48670,23,20,0,50,0
48671,34,27,10,100,0
48672,29,15,7,75,2
48673,6,13,4,0,0
48674,49,11,7,100,2
48675,22,7,9,50,1
48676,49,24,1,75,0
48677,16,23,6,25,0
48678,35,21,3,100,1
48679,6,19,11,100,0
48680,11,4,5,50,1
48681,5,7,0,100,2
48682,36,14,5,50,1
48683,41,15,3,0,2
48684,35,22,8,75,0
48685,30,22,0,25,0
48686,42,29,4,50,2
48687,37,7,9,100,1
48688,13,20,1,0,0
48689,32,21,6,25,1
48690,38,7,5,50,2
48691,37,17,3,0,2
48692,48,9,10,0,0
48693,17,0,6,100,2
48694,13,9,6,100,0
48695,31,27,1,25,1
48696,12,17,0,100,1
48697,39,19,2,75,1
48698,33,14,13,0,0
48699,39,5,2,25,0
48700,34,20,13,25,0
48701,6,24,0,100,2
48702,34,29,12,50,0
48703,27,16,8,25,0
48704,12,18,2,100,2
48705,43,7,5,100,1
48706,46,4,12,75,2
48707,19,18,13,50,0
48708,47,18,8,0,0
48709,10,3,8,0,2
48710,6,28,11,75,0
48711,46,7,10,25,1
48712,40,6,11,100,2
48713,21,12,0,25,1
48714,48,25,11,75,0
48715,12,19,13,100,1
48716,2,27,12,100,1
48717,5,5,2,75,1
48718,2,0,1,0,1
48719,43,15,1,75,2
48720,41,17,8,25,0
48721,18,17,12,75,2
48722,38,11,1,25,0
48723,22,7,7,25,2
48724,20,25,11,0,1
48725,16,27,3,75,1
48726,20,22,3,75,0
48727,21,27,2,50,0
48728,39,12,3,25,2
48729,27,6,14,50,1
48730,1,8,5,0,0
48731,38,23,7,50,1
48732,49,20,6,100,0
48733,39,18,9,25,2
48734,11,20,2,25,2
48735,3,0,9,75,1
48736,32,7,9,25,0
48737,16,14,9,75,2
48738,38,2,8,75,1
48739,39,18,12,75,2
48740,8,16,9,50,1
48741,1,12,14,75,0
48742,36,25,6,50,0
48743,45,16,13,75,0
48744,27,11,1,25,0
48745,31,18,2,0,1
48746,10,10,4,25,2
48747,6,19,0,0,2
48748,24,16,13,75,2
48749,48,19,4,50,2
48750,20,27,6,75,2
48751,7,24,7,25,2
48752,38,29,2,25,2
48753,42,18,13,25,1
48754,14,12,13,75,2
48755,0,12,13,75,2
48756,33,5,8,25,2
48757,23,7,10,75,2
48758,46,17,10,25,2
48759,49,14,0,25,1
48760,21,21,3,75,2
48761,27,26,9,100,0
48762,15,23,12,0,1
48763,20,28,4,100,1
48764,17,17,1,50,0
48765,30,1,4,25,1
48766,37,10,4,75,0
48767,36,26,0,25,0
48768,41,3,3,50,0
48769,37,15,11,75,0
48770,7,17,9,25,1
48771,37,0,13,100,2
48772,23,26,7,50,2
48773,45,27,3,100,2
48774,39,20,11,25,2
48775,17,9,0,25,1
48776,7,9,11,25,2
48777,40,10,7,0,2
48778,14,14,2,75,2
48779,47,7,8,50,1
48780,6,11,0,50,0
48781,19,10,6,25,0
48782,48,19,4,25,1
48783,7,28,11,100,0
48784,36,27,1,100,2
48785,5,21,5,50,2
48786,18,17,7,0,0
48787,29,4,13,50,0
48788,10,10,12,75,2
48789,44,1,6,0,0
48790,13,27,8,50,0
48791,47,21,7,0,2
48792,42,18,11,100,1
48793,15,10,1,50,2
48794,22,7,2,50,0
48795,6,14,13,50,0
48796,21,13,13,75,0
48797,43,8,11,0,1
48798,45,0,4,25,1
48799,48,25,5,50,0
48800,28,19,9,75,2
48801,34,12,3,0,1
48802,10,3,12,50,0
48803,34,1,1,50,0
48804,40,24,7,75,1
48805,29,18,4,25,1
48806,2,18,7,0,1
48807,43,10,11,75,1
48808,37,5,14,25,1
48809,13,3,1,75,1
48810,1,17,12,100,2
48811,22,19,0,50,1
48812,17,2,0,50,1
48813,3,3,8,50,0
48814,33,22,11,50,2
48815,17,16,4,100,1
48816,11,9,5,25,1
48817,47,12,1,25,2
48818,30,16,2,50,2
48819,30,1,1,100,1
48820,19,15,6,25,0
48821,2,6,11,0,2
48822,6,22,5,50,2
48823,27,6,4,50,0
48824,26,24,10,0,1
48825,47,10,13,100,0
48826,18,28,13,0,0
48827,48,26,8,50,1
48828,43,4,5,0,2
48829,35,8,13,0,2
48830,9,7,5,50,2
48831,13,5,0,50,2
48832,3,9,14,50,1
48833,13,9,8,0,0
48834,31,7,14,75,1
48835,0,18,12,75,2
48836,16,0,8,75,1
48837,1,15,5,75,1
48838,7,9,12,50,0
48839,45,7,11,0,2
48840,40,21,11,25,2
48841,30,6,6,100,1
48842,0,0,11,25,1
48843,6,24,2,25,1
48844,46,19,9,100,0
48845,38,15,6,0,1
48846,26,28,1,50,2
48847,22,29,4,75,0
48848,33,11,10,0,2
48849,8,29,4,50,1
48850,3,1,7,0,1
48851,30,21,13,75,0
48852,21,4,5,25,0
48853,44,23,10,25,1
48854,12,18,13,50,0
48855,40,26,12,0,0
48856,18,17,12,0,2
48857,21,13,3,75,2
48858,24,26,11,100,2
