Employee_ID,Monthly_Salary,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Training_Hours
39763,6050.0,1,33,20,11
39764,5200.0,3,30,32,46
39765,4200.0,2,60,40,38
39766,6600.0,1,55,1,13
39767,7800.0,3,55,7,47
39768,6000.0,2,37,30,69
39769,6750.0,5,32,29,73
39770,7500.0,5,43,38,70
39771,7800.0,3,56,17,2
39772,7500.0,5,41,36,37
39773,4950.0,1,57,11,31
39774,5850.0,3,56,39,16
39775,6750.0,5,30,36,48
39776,7000.0,4,31,36,18
39777,7500.0,5,32,24,86
39778,6600.0,1,57,7,7
39779,4950.0,1,58,40,88
39780,3850.0,1,30,23,13
39781,4550.0,3,30,32,35
39782,6000.0,5,34,46,51
39783,7200.0,2,33,24,10
39784,7800.0,3,34,4,6
39785,6600.0,1,41,19,72
39786,5200.0,3,59,28,57
39787,7700.0,4,46,27,77
39788,5200.0,3,47,37,68
39789,7800.0,3,38,45,44
39790,9000.0,5,54,40,1
39791,6000.0,5,57,29,98
39792,6000.0,2,54,44,13
39793,6500.0,3,60,27,78
39794,6000.0,5,59,30,77
39795,5400.0,2,35,29,87
39796,9000.0,5,32,16,51
39797,8400.0,4,53,31,43
39798,5600.0,4,41,26,86
39799,5400.0,2,56,0,75
39800,3850.0,1,57,23,90
39801,7800.0,3,39,14,65
39802,4950.0,1,53,11,38
39803,6500.0,3,30,30,4
39804,5500.0,1,30,36,27
39805,6750.0,5,38,5,68
39806,8400.0,4,38,16,3
39807,7150.0,3,60,4,92
39808,6600.0,2,38,29,20
39809,7200.0,2,33,16,32
39810,5500.0,1,36,0,82
39811,8400.0,4,36,31,69
39812,9000.0,5,51,31,25
39813,6750.0,5,44,22,47
39814,6600.0,1,56,35,51
39815,6600.0,1,50,44,93
39816,6500.0,3,32,38,16
39817,7200.0,2,36,2,3
39818,5850.0,3,57,3,13
39819,6300.0,4,43,21,12
39820,5400.0,2,57,39,7
39821,8250.0,5,60,23,92
39822,5850.0,3,49,33,88
39823,3850.0,1,57,15,86
39824,8400.0,4,39,21,39
39825,6600.0,2,53,21,16
39826,5200.0,3,59,35,56
39827,6050.0,1,38,35,12
39828,7150.0,3,56,37,96
39829,7500.0,5,34,23,52
39830,7150.0,3,60,3,19
39831,4800.0,2,40,9,28
39832,7000.0,4,53,26,55
39833,6600.0,1,37,12,44
39834,5400.0,2,49,37,5
39835,7150.0,3,42,11,57
39836,4950.0,1,55,32,82
39837,4200.0,2,55,4,7
39838,4400.0,1,40,33,29
39839,8400.0,4,57,15,24
39840,4550.0,3,33,49,57
39841,5850.0,3,43,22,71
39842,4400.0,1,50,32,63
39843,4200.0,2,38,35,85
39844,4900.0,4,43,19,20
39845,4900.0,4,58,47,16
39846,7800.0,3,39,2,76
39847,7200.0,2,38,26,94
39848,6000.0,2,44,27,70
39849,7150.0,3,47,35,13
39850,6000.0,2,34,6,95
39851,7200.0,2,35,20,66
39852,6000.0,5,31,16,35
39853,5400.0,2,31,40,29
39854,7800.0,3,37,24,79
39855,7200.0,2,55,11,2
39856,6500.0,3,30,1,57
39857,7200.0,2,53,1,13
39858,7500.0,5,33,17,81
39859,7200.0,2,32,47,89
39860,7200.0,2,44,48,67
39861,6750.0,5,33,37,96
39862,7800.0,3,47,21,57
39863,6300.0,4,46,44,28
39864,4950.0,1,40,31,29
39865,9000.0,5,32,2,27
39866,8250.0,5,48,16,84
39867,6600.0,1,45,25,42
39868,4800.0,2,51,23,69
39869,3850.0,1,51,34,11
39870,4950.0,1,34,33,58
39871,6500.0,3,55,13,12
39872,6750.0,5,35,8,46
39873,7200.0,2,40,13,77
39874,4400.0,1,59,1,87
39875,7200.0,2,59,45,43
39876,8400.0,4,58,34,37
39877,5600.0,4,45,34,75
39878,7200.0,2,55,23,90
39879,4550.0,3,36,1,5
39880,4800.0,2,59,29,7
39881,7000.0,4,44,7,15
39882,8250.0,5,34,5,33
39883,7000.0,4,46,28,47
39884,4200.0,2,31,10,4
39885,6500.0,3,39,0,90
39886,7700.0,4,36,22,97
39887,8250.0,5,36,7,59
39888,7200.0,2,52,19,14
39889,4900.0,4,47,14,80
39890,4900.0,4,55,35,88
39891,5250.0,5,44,6,92
39892,3850.0,1,54,31,56
39893,7200.0,2,43,31,38
39894,5850.0,3,52,2,0
39895,4900.0,4,35,40,71
39896,6050.0,1,45,25,47
39897,6600.0,1,46,39,61
39898,8250.0,5,54,26,66
39899,9000.0,5,60,16,89
39900,6050.0,1,48,12,82
39901,5600.0,4,47,36,89
39902,4400.0,1,34,39,98
39903,4800.0,2,52,16,3
39904,7500.0,5,40,35,11
39905,6050.0,1,42,7,72
39906,5200.0,3,56,8,19
39907,7200.0,2,34,40,82
39908,7500.0,5,36,49,18
39909,8400.0,4,35,9,5
39910,6500.0,3,56,26,92
39911,4900.0,4,34,40,71
39912,6000.0,2,38,34,86
39913,4400.0,1,36,48,4
39914,7500.0,5,39,24,15
39915,6300.0,4,54,0,34
39916,5500.0,1,30,19,59
39917,7500.0,5,42,1,78
39918,7150.0,3,59,43,79
39919,8400.0,4,33,25,71
39920,6300.0,4,44,9,60
39921,9000.0,5,43,1,49
39922,7800.0,3,57,36,51
39923,6300.0,4,52,32,37
39924,6600.0,1,35,21,66
39925,5600.0,4,57,25,49
39926,9000.0,5,48,48,75
39927,8250.0,5,56,42,99
39928,7200.0,2,31,18,51
39929,6600.0,1,53,38,43
39930,6600.0,2,31,28,28
39931,5600.0,4,45,13,67
39932,4800.0,2,34,47,68
39933,7150.0,3,50,2,64
39934,8400.0,4,60,18,48
39935,6300.0,4,60,17,92
39936,7000.0,4,56,12,90
39937,4200.0,2,56,41,61
39938,5850.0,3,45,10,56
39939,5600.0,4,60,46,74
39940,5600.0,4,57,39,18
39941,9000.0,5,46,13,11
39942,8400.0,4,34,3,89
39943,5850.0,3,59,46,10
39944,3850.0,1,34,39,51
39945,7700.0,4,35,32,18
39946,5250.0,5,50,2,13
39947,7000.0,4,37,32,50
39948,8400.0,4,33,3,34
39949,7700.0,4,44,40,19
39950,4550.0,3,52,49,94
39951,6000.0,5,42,9,7
39952,4950.0,1,43,34,59
39953,6600.0,1,59,14,70
39954,7800.0,3,31,30,36
39955,5250.0,5,30,24,50
39956,4800.0,2,47,12,93
39957,6500.0,3,37,36,3
39958,4950.0,1,55,1,78
39959,4900.0,4,34,28,87
39960,7700.0,4,60,25,8
39961,7200.0,2,32,34,67
39962,6000.0,5,37,30,94
39963,6600.0,1,38,19,34
39964,6300.0,4,37,14,99
39965,6600.0,2,34,32,78
39966,4550.0,3,54,31,55
39967,5500.0,1,32,11,5
39968,6000.0,2,51,46,51
39969,4900.0,4,42,27,90
39970,5600.0,4,48,17,92
39971,5600.0,4,54,4,25
39972,7200.0,2,49,14,22
39973,5500.0,1,34,49,51
39974,8250.0,5,54,15,92
39975,5200.0,3,50,6,10
39976,5500.0,1,53,14,83
39977,5500.0,1,60,1,9
39978,7000.0,4,57,25,81
39979,6750.0,5,60,39,21
39980,7700.0,4,36,26,44
39981,4800.0,2,40,3,47
39982,7800.0,3,31,39,10
39983,8400.0,4,31,3,78
39984,7200.0,2,60,31,93
39985,6000.0,2,45,30,84
39986,5200.0,3,32,41,60
39987,7200.0,2,46,1,23
39988,5200.0,3,48,48,35
39989,6050.0,1,57,48,96
39990,6750.0,5,60,46,29
39991,8400.0,4,34,29,38
39992,7200.0,2,39,36,8
39993,9000.0,5,37,6,7
39994,7200.0,2,57,34,4
39995,4950.0,1,49,14,24
39996,4800.0,2,56,44,94
39997,5400.0,2,52,44,25
39998,5400.0,2,59,13,79
39999,4200.0,2,38,29,78
40000,6000.0,2,49,38,46
40001,7800.0,3,35,7,87
40002,4800.0,2,54,26,54
40003,5250.0,5,39,40,82
40004,6750.0,5,40,7,9
40005,7800.0,3,38,40,78
40006,7500.0,5,59,31,38
40007,5600.0,4,38,39,98
40008,4200.0,2,30,46,77
40009,6750.0,5,39,30,8
40010,6600.0,1,45,27,4
40011,5400.0,2,59,28,7
40012,7800.0,3,33,3,61
40013,4550.0,3,35,27,99
40014,5250.0,5,34,46,49
40015,7700.0,4,39,39,88
40016,9000.0,5,54,3,93
40017,6000.0,5,48,2,32
40018,8400.0,4,42,40,4
40019,4200.0,2,48,48,57
40020,8400.0,4,41,45,49
40021,7800.0,3,39,34,99
40022,5850.0,3,60,8,82
40023,5250.0,5,55,30,31
40024,6000.0,5,56,8,8
40025,5500.0,1,56,10,12
40026,8400.0,4,60,37,98
40027,6600.0,2,42,24,49
40028,5850.0,3,33,25,24
40029,7200.0,2,56,12,47
40030,6000.0,2,51,37,48
40031,7800.0,3,38,11,67
40032,8250.0,5,48,45,31
40033,7150.0,3,34,6,31
40034,6600.0,1,52,44,24
40035,6000.0,5,38,41,29
40036,8400.0,4,50,32,76
40037,6600.0,1,37,45,0
40038,3850.0,1,31,29,40
40039,4900.0,4,42,29,4
40040,7700.0,4,54,32,10
40041,5500.0,1,59,38,1
40042,6050.0,1,36,4,82
40043,5600.0,4,46,13,66
40044,5600.0,4,37,21,37
40045,4200.0,2,51,7,48
40046,8400.0,4,46,23,83
40047,6000.0,2,52,40,76
40048,7150.0,3,41,21,81
40049,6600.0,2,44,35,57
40050,6000.0,2,59,35,5
40051,8400.0,4,52,4,50
40052,8400.0,4,39,23,60
40053,5250.0,5,45,37,46
40054,7200.0,2,47,41,24
40055,5600.0,4,34,36,52
40056,8400.0,4,40,2,64
40057,6000.0,2,41,24,43
40058,7200.0,2,46,36,70
40059,7800.0,3,36,32,56
40060,4550.0,3,39,17,41
40061,7000.0,4,43,46,69
40062,5850.0,3,44,25,78
40063,4800.0,2,44,38,87
40064,5400.0,2,39,11,55
40065,7200.0,2,39,22,37
40066,8400.0,4,43,44,23
40067,7200.0,2,45,39,56
40068,8250.0,5,58,3,83
40069,5850.0,3,41,26,57
40070,6300.0,4,51,25,59
40071,4400.0,1,57,20,1
40072,6600.0,2,53,36,53
40073,8250.0,5,50,30,47
40074,4200.0,2,35,15,12
40075,6600.0,1,60,35,0
40076,6500.0,3,36,37,10
40077,4200.0,2,51,44,34
40078,5850.0,3,58,28,42
40079,5200.0,3,57,41,91
40080,7150.0,3,52,34,36
40081,7800.0,3,52,13,64
40082,4950.0,1,58,42,31
40083,6500.0,3,49,0,63
40084,6300.0,4,42,14,2
40085,6500.0,3,44,22,50
40086,5250.0,5,41,21,78
40087,4400.0,1,33,35,71
40088,4550.0,3,49,8,96
40089,6600.0,1,34,43,20
40090,5250.0,5,41,5,77
40091,5850.0,3,32,10,59
40092,8400.0,4,55,14,64
40093,7200.0,2,60,5,15
40094,7700.0,4,53,20,47
40095,5200.0,3,45,41,94
40096,4950.0,1,46,41,80
40097,6000.0,2,31,47,43
40098,6600.0,2,55,4,47
40099,7200.0,2,34,10,52
40100,3850.0,1,42,11,36
40101,5400.0,2,37,36,82
40102,6600.0,1,46,0,8
40103,6050.0,1,49,27,25
40104,9000.0,5,41,29,2
40105,3850.0,1,38,15,99
40106,3850.0,1,57,23,52
40107,4950.0,1,56,37,7
40108,4800.0,2,48,38,8
40109,9000.0,5,59,48,40
40110,8400.0,4,38,39,89
40111,8250.0,5,41,17,53
40112,6000.0,2,55,37,13
40113,4400.0,1,36,30,2
40114,4800.0,2,35,5,56
40115,8250.0,5,41,23,60
40116,7700.0,4,58,16,1
40117,9000.0,5,49,0,62
40118,5500.0,1,33,39,66
40119,6750.0,5,50,21,1
40120,6600.0,1,36,9,91
40121,4900.0,4,38,6,56
40122,6500.0,3,59,19,61
40123,5500.0,1,53,11,38
40124,8250.0,5,58,39,71
40125,4950.0,1,50,7,79
40126,4950.0,1,51,14,79
40127,5200.0,3,30,48,64
40128,6600.0,2,30,32,48
40129,6750.0,5,43,18,51
40130,7500.0,5,58,41,23
40131,6600.0,1,54,40,36
40132,9000.0,5,45,41,16
40133,5500.0,1,39,38,30
40134,6000.0,5,37,48,12
40135,6750.0,5,34,43,22
40136,8400.0,4,30,5,25
40137,5250.0,5,37,49,35
40138,8250.0,5,32,13,25
40139,8400.0,4,54,49,52
40140,6750.0,5,58,40,57
40141,8250.0,5,54,9,28
40142,4550.0,3,57,41,74
40143,5200.0,3,49,21,85
40144,6000.0,5,57,29,56
40145,5250.0,5,31,27,0
40146,4200.0,2,45,14,5
40147,7800.0,3,35,14,40
40148,6000.0,2,47,32,12
40149,7700.0,4,32,21,86
40150,6000.0,2,30,47,42
40151,3850.0,1,53,38,26
40152,4950.0,1,54,23,42
40153,7800.0,3,40,14,97
40154,6750.0,5,55,34,18
40155,8400.0,4,56,49,62
40156,8250.0,5,41,39,33
40157,4950.0,1,36,7,90
40158,6750.0,5,36,42,64
40159,7700.0,4,43,0,72
40160,6500.0,3,60,10,51
40161,5250.0,5,44,23,96
40162,9000.0,5,57,39,28
40163,4400.0,1,35,15,55
40164,7700.0,4,52,2,55
40165,4200.0,2,44,13,76
40166,4900.0,4,39,8,27
40167,6300.0,4,55,13,9
40168,6000.0,5,49,13,38
40169,6000.0,5,56,24,62
40170,5400.0,2,51,39,41
40171,5250.0,5,46,14,77
40172,4400.0,1,41,26,19
40173,5400.0,2,47,2,36
40174,7200.0,2,60,15,99
40175,8400.0,4,57,13,5
40176,7500.0,5,34,20,30
40177,5250.0,5,30,19,4
40178,7800.0,3,50,37,53
40179,7700.0,4,43,48,29
40180,4550.0,3,42,11,54
40181,3850.0,1,56,19,26
40182,4400.0,1,43,27,30
40183,8400.0,4,51,39,81
40184,4400.0,1,34,44,99
40185,5400.0,2,51,22,98
40186,7700.0,4,33,45,41
40187,8400.0,4,58,6,8
40188,4800.0,2,38,2,21
40189,5200.0,3,60,9,97
40190,3850.0,1,53,37,97
40191,8250.0,5,40,17,51
40192,4550.0,3,41,45,23
40193,5250.0,5,49,32,64
40194,7200.0,2,57,38,69
40195,6750.0,5,30,18,80
40196,4800.0,2,32,29,8
40197,7500.0,5,41,38,30
40198,4900.0,4,36,16,18
40199,5500.0,1,36,29,22
40200,5400.0,2,53,10,47
40201,6600.0,1,31,48,90
40202,6500.0,3,59,39,87
40203,3850.0,1,33,6,64
40204,5500.0,1,32,29,14
40205,7200.0,2,42,36,65
40206,6600.0,1,48,17,32
40207,7200.0,2,43,46,25
40208,7800.0,3,37,48,37
40209,6000.0,2,40,17,38
40210,8400.0,4,51,7,83
40211,7500.0,5,50,35,75
40212,5200.0,3,35,37,12
40213,4950.0,1,56,12,1
40214,4950.0,1,37,5,82
40215,5850.0,3,52,44,58
40216,6600.0,1,48,4,4
40217,8400.0,4,60,47,39
40218,7200.0,2,36,21,76
40219,8400.0,4,60,28,55
40220,6000.0,5,53,26,27
40221,7700.0,4,46,25,33
40222,7800.0,3,34,12,4
40223,6750.0,5,59,10,61
40224,9000.0,5,32,44,77
40225,7200.0,2,55,11,27
40226,3850.0,1,54,48,28
40227,3850.0,1,49,5,34
40228,7200.0,2,56,14,40
40229,7200.0,2,44,5,48
40230,6300.0,4,37,5,83
40231,5200.0,3,38,36,81
40232,7500.0,5,46,45,48
40233,7800.0,3,46,28,37
40234,6500.0,3,37,4,46
40235,6300.0,4,50,5,29
40236,5500.0,1,51,23,98
40237,5400.0,2,34,37,73
40238,7200.0,2,36,43,86
40239,8400.0,4,60,48,4
40240,5200.0,3,40,13,72
40241,8400.0,4,37,15,1
40242,8400.0,4,32,7,34
40243,6600.0,2,36,32,3
40244,7000.0,4,40,16,45
40245,4400.0,1,38,4,18
40246,5600.0,4,30,47,13
40247,7800.0,3,48,35,8
40248,8400.0,4,33,22,43
40249,6600.0,1,35,20,1
40250,6600.0,1,57,3,12
40251,6600.0,2,56,18,32
40252,8250.0,5,41,3,44
40253,6000.0,5,49,27,99
40254,5200.0,3,47,5,16
40255,6000.0,5,51,18,57
40256,6600.0,2,42,34,45
40257,4900.0,4,33,18,78
40258,4800.0,2,59,45,86
40259,4400.0,1,38,16,96
40260,7150.0,3,37,35,28
40261,7200.0,2,44,15,35
40262,4550.0,3,36,29,58
40263,6000.0,2,54,29,63
40264,7700.0,4,38,29,63
40265,6000.0,5,47,0,68
40266,7500.0,5,51,39,18
40267,5250.0,5,57,47,5
40268,5400.0,2,33,13,26
40269,5200.0,3,38,4,62
40270,5200.0,3,37,33,89
40271,7800.0,3,39,23,3
40272,4200.0,2,44,20,28
40273,4400.0,1,50,44,8
40274,7200.0,2,60,4,95
40275,7800.0,3,31,47,73
40276,4550.0,3,57,13,20
40277,5250.0,5,55,2,6
40278,6600.0,2,30,14,14
40279,8400.0,4,60,38,51
40280,6600.0,1,40,17,91
40281,4950.0,1,43,23,48
40282,4550.0,3,32,46,67
40283,3850.0,1,59,38,76
40284,8400.0,4,45,11,38
40285,8400.0,4,38,3,24
40286,7700.0,4,39,12,85
40287,5400.0,2,58,21,62
40288,7000.0,4,48,5,30
40289,6300.0,4,60,20,35
40290,3850.0,1,44,29,34
40291,8400.0,4,53,15,62
40292,5400.0,2,37,44,6
40293,7800.0,3,39,11,88
40294,6500.0,3,40,6,59
40295,4200.0,2,42,42,48
40296,3850.0,1,43,44,13
40297,8250.0,5,42,21,0
40298,6750.0,5,49,4,88
40299,6300.0,4,58,32,61
40300,5200.0,3,39,26,18
40301,6000.0,5,34,28,54
40302,4800.0,2,38,45,53
40303,7000.0,4,30,0,55
40304,4550.0,3,54,37,35
40305,3850.0,1,52,11,18
40306,7800.0,3,34,41,91
40307,6600.0,1,50,43,4
40308,6600.0,2,46,47,31
40309,6600.0,2,50,30,98
40310,6600.0,2,54,45,88
40311,8400.0,4,50,26,82
40312,8400.0,4,59,33,41
40313,5400.0,2,42,29,27
40314,5400.0,2,37,1,36
40315,6000.0,2,30,8,63
40316,4200.0,2,54,6,45
40317,7000.0,4,43,49,61
40318,6600.0,2,52,19,25
40319,5400.0,2,40,23,2
40320,6750.0,5,37,12,22
40321,7700.0,4,56,34,12
40322,5850.0,3,30,23,40
40323,6600.0,1,45,47,15
40324,6050.0,1,47,37,20
40325,6600.0,2,50,11,24
40326,6600.0,1,57,31,65
40327,7200.0,2,55,12,10
40328,8250.0,5,43,36,48
40329,7700.0,4,36,29,10
40330,3850.0,1,60,5,15
40331,6500.0,3,53,37,31
40332,9000.0,5,51,34,7
40333,4900.0,4,46,37,45
40334,6500.0,3,40,20,99
40335,6000.0,5,31,35,10
40336,8250.0,5,34,42,40
40337,6000.0,2,59,43,43
40338,7800.0,3,59,29,51
40339,6000.0,5,52,6,84
40340,5250.0,5,42,22,67
40341,6600.0,1,40,29,55
40342,7800.0,3,52,47,11
40343,4900.0,4,44,21,71
40344,4400.0,1,55,45,47
40345,7200.0,2,37,47,37
40346,5400.0,2,52,25,27
40347,5400.0,2,38,28,79
40348,5200.0,3,46,3,23
40349,6500.0,3,50,48,47
40350,4400.0,1,38,6,59
40351,6600.0,1,36,2,18
40352,7700.0,4,41,38,38
40353,6600.0,1,41,2,44
40354,9000.0,5,49,35,44
40355,5600.0,4,38,36,1
40356,9000.0,5,49,46,50
40357,4800.0,2,45,39,28
40358,6300.0,4,30,8,59
40359,7800.0,3,41,16,49
40360,5500.0,1,45,29,32
40361,6600.0,2,40,29,65
40362,8400.0,4,41,38,57
40363,7200.0,2,52,12,69
40364,8400.0,4,34,7,18
40365,6600.0,1,49,33,65
40366,4900.0,4,39,13,35
40367,7150.0,3,56,24,36
40368,3850.0,1,32,37,44
40369,9000.0,5,46,34,78
40370,5400.0,2,51,46,68
40371,5250.0,5,40,15,57
40372,5250.0,5,55,5,69
40373,7700.0,4,42,47,6
40374,5200.0,3,39,27,95
40375,6750.0,5,35,32,66
40376,4200.0,2,47,4,82
40377,5500.0,1,33,42,33
40378,7700.0,4,39,32,87
40379,8400.0,4,34,38,29
40380,4200.0,2,35,41,42
40381,6750.0,5,34,45,17
40382,6500.0,3,40,34,66
40383,4400.0,1,40,46,29
40384,3850.0,1,59,23,97
40385,9000.0,5,55,10,76
40386,9000.0,5,47,44,76
40387,4200.0,2,41,40,21
40388,9000.0,5,51,47,55
40389,7200.0,2,41,0,80
40390,7150.0,3,60,3,23
40391,4900.0,4,60,17,17
40392,6600.0,1,60,40,72
40393,6600.0,1,44,19,46
40394,6000.0,5,56,7,4
40395,8400.0,4,55,9,1
40396,5200.0,3,39,48,43
40397,7000.0,4,55,22,26
40398,4800.0,2,54,39,31
40399,4200.0,2,34,21,83
40400,6600.0,2,39,32,82
40401,4800.0,2,53,49,27
40402,4200.0,2,41,25,50
40403,6600.0,2,45,41,19
40404,5250.0,5,31,43,53
40405,5400.0,2,39,7,98
40406,8400.0,4,47,24,89
40407,9000.0,5,44,7,4
40408,8400.0,4,31,31,22
40409,6600.0,1,46,5,4
40410,7200.0,2,51,11,3
40411,9000.0,5,55,20,80
40412,8400.0,4,47,16,43
40413,6750.0,5,31,49,67
40414,6050.0,1,50,5,13
40415,4800.0,2,35,3,43
40416,4200.0,2,47,6,97
40417,7150.0,3,47,23,54
40418,7800.0,3,42,27,28
40419,5500.0,1,31,30,84
40420,6600.0,1,38,39,71
40421,6600.0,1,35,5,88
40422,4900.0,4,55,45,22
40423,5200.0,3,54,14,64
40424,5600.0,4,38,15,59
40425,4550.0,3,49,30,60
40426,5400.0,2,54,4,16
40427,7000.0,4,49,37,95
40428,5500.0,1,42,13,52
40429,6600.0,1,60,45,63
40430,6500.0,3,53,45,78
40431,6500.0,3,40,28,4
40432,5850.0,3,53,1,39
40433,8400.0,4,45,37,77
40434,4950.0,1,60,9,16
40435,6000.0,5,56,40,44
40436,7800.0,3,44,31,60
40437,9000.0,5,49,6,13
40438,4550.0,3,38,23,14
40439,4950.0,1,49,26,27
40440,3850.0,1,51,40,75
40441,3850.0,1,43,4,68
40442,9000.0,5,34,34,66
40443,7200.0,2,38,6,56
40444,4950.0,1,50,44,88
40445,5600.0,4,32,43,78
40446,5250.0,5,51,16,99
40447,7800.0,3,46,13,32
40448,7200.0,2,47,0,79
40449,6000.0,5,52,3,13
40450,8250.0,5,53,23,86
40451,6600.0,1,33,9,65
40452,5200.0,3,54,15,60
40453,3850.0,1,52,31,87
40454,6500.0,3,36,2,86
40455,5250.0,5,48,11,34
40456,4200.0,2,30,30,80
40457,6600.0,1,33,14,98
40458,3850.0,1,47,7,96
40459,5850.0,3,46,28,33
40460,4550.0,3,37,5,42
40461,7200.0,2,32,20,53
40462,6050.0,1,54,25,54
40463,7150.0,3,60,40,51
40464,5400.0,2,60,2,63
40465,6750.0,5,53,0,51
40466,4550.0,3,47,27,12
40467,5250.0,5,46,28,62
40468,9000.0,5,38,21,59
40469,5400.0,2,35,37,68
40470,7200.0,2,47,44,20
40471,8400.0,4,50,12,66
40472,9000.0,5,45,43,45
40473,6750.0,5,57,29,62
40474,6000.0,5,58,18,72
40475,7200.0,2,45,40,98
40476,4200.0,2,33,39,87
40477,4950.0,1,38,5,69
40478,3850.0,1,45,21,79
40479,6600.0,2,34,42,75
40480,5250.0,5,35,23,45
40481,5500.0,1,38,12,57
40482,4550.0,3,34,1,30
40483,7700.0,4,43,23,18
40484,5250.0,5,37,43,70
40485,5500.0,1,39,3,47
40486,5200.0,3,53,18,91
40487,4200.0,2,40,13,18
40488,7800.0,3,50,24,57
40489,7800.0,3,44,9,81
40490,4800.0,2,43,30,67
40491,5400.0,2,43,29,76
40492,9000.0,5,38,3,90
40493,6600.0,1,48,36,48
40494,9000.0,5,58,49,53
40495,5500.0,1,30,11,24
40496,9000.0,5,50,31,44
40497,6600.0,2,54,25,54
40498,6750.0,5,45,34,3
40499,5200.0,3,34,46,50
40500,6050.0,1,36,20,8
40501,4200.0,2,59,34,26
40502,6000.0,5,45,37,27
40503,5850.0,3,31,11,4
40504,5500.0,1,60,4,14
40505,5250.0,5,54,3,35
40506,7700.0,4,46,34,19
40507,7500.0,5,51,5,11
40508,7500.0,5,53,49,65
40509,6600.0,1,37,39,80
40510,6000.0,2,44,4,13
40511,6000.0,2,46,19,36
40512,7700.0,4,40,42,14
40513,4950.0,1,33,7,75
40514,5200.0,3,43,10,14
40515,6000.0,5,51,6,25
40516,6050.0,1,52,44,68
40517,8400.0,4,42,43,20
40518,7700.0,4,50,41,92
40519,4800.0,2,56,5,35
40520,6300.0,4,42,9,6
40521,6000.0,5,38,8,51
40522,6500.0,3,33,26,41
40523,9000.0,5,47,9,16
40524,5250.0,5,40,49,72
40525,6000.0,2,33,43,21
40526,7150.0,3,49,37,89
40527,7800.0,3,49,36,85
40528,6000.0,2,32,24,66
40529,7800.0,3,56,47,19
40530,6500.0,3,49,27,41
40531,5200.0,3,42,49,43
40532,6500.0,3,49,47,91
40533,6500.0,3,59,3,18
40534,6050.0,1,36,5,66
40535,6000.0,5,47,37,97
40536,9000.0,5,57,30,42
40537,7700.0,4,33,27,67
40538,7000.0,4,31,30,33
40539,5600.0,4,33,1,80
40540,4200.0,2,33,31,57
40541,6050.0,1,32,20,57
40542,6750.0,5,43,22,9
40543,4900.0,4,59,47,73
40544,8250.0,5,54,35,72
40545,5850.0,3,53,34,83
40546,7800.0,3,43,48,22
40547,9000.0,5,45,19,19
40548,4550.0,3,35,45,80
40549,8400.0,4,30,2,50
40550,4200.0,2,55,13,77
40551,5500.0,1,40,31,43
40552,4400.0,1,56,48,88
40553,8400.0,4,36,32,14
40554,6000.0,2,37,39,21
40555,6000.0,2,58,7,39
40556,6600.0,2,31,31,95
40557,7700.0,4,55,42,96
40558,7800.0,3,53,37,51
40559,5250.0,5,31,0,50
40560,4400.0,1,46,40,40
40561,6050.0,1,50,18,36
40562,7500.0,5,41,4,95
40563,8250.0,5,59,34,42
40564,6600.0,2,46,17,28
40565,4900.0,4,50,13,16
40566,4950.0,1,57,31,24
40567,4550.0,3,32,10,39
40568,5600.0,4,58,36,87
40569,6050.0,1,55,15,65
40570,4900.0,4,42,48,36
40571,4200.0,2,47,7,85
40572,4550.0,3,42,6,17
40573,5200.0,3,36,3,9
40574,6000.0,5,43,46,35
40575,6000.0,5,30,16,10
40576,5600.0,4,57,22,13
40577,7000.0,4,55,29,62
40578,4550.0,3,32,19,61
40579,6300.0,4,37,0,71
40580,5600.0,4,58,33,98
40581,5200.0,3,34,44,52
40582,4200.0,2,36,12,55
40583,6050.0,1,43,44,44
40584,5500.0,1,47,21,51
40585,5850.0,3,36,43,24
40586,5400.0,2,30,49,20
40587,5250.0,5,42,42,10
40588,4900.0,4,50,41,37
40589,6600.0,1,31,14,16
40590,7000.0,4,31,4,80
40591,9000.0,5,53,15,16
40592,7200.0,2,52,6,97
40593,4550.0,3,56,32,34
40594,4400.0,1,52,44,75
40595,7200.0,2,34,19,35
40596,8400.0,4,32,31,3
40597,5500.0,1,56,38,83
40598,6750.0,5,37,9,14
40599,8250.0,5,54,21,73
40600,7800.0,3,53,12,88
40601,9000.0,5,46,27,27
40602,3850.0,1,52,16,43
40603,5850.0,3,57,37,7
40604,6300.0,4,38,46,82
40605,4400.0,1,53,48,69
40606,7000.0,4,59,2,26
40607,6750.0,5,31,36,44
40608,7800.0,3,40,11,6
40609,4800.0,2,33,9,29
40610,7800.0,3,60,46,99
40611,4950.0,1,35,8,83
40612,7800.0,3,56,5,79
40613,5850.0,3,39,39,24
40614,7700.0,4,31,32,0
40615,4900.0,4,40,32,48
40616,6300.0,4,33,16,41
40617,6050.0,1,56,45,25
40618,8250.0,5,58,29,93
40619,7800.0,3,35,34,76
40620,5600.0,4,52,35,40
40621,7800.0,3,44,16,48
40622,4550.0,3,41,48,51
40623,4200.0,2,35,1,72
40624,5850.0,3,34,39,1
40625,3850.0,1,38,14,91
40626,8400.0,4,36,25,65
40627,5200.0,3,38,19,64
40628,3850.0,1,41,33,50
40629,6300.0,4,36,24,0
40630,4550.0,3,58,10,95
40631,8400.0,4,44,6,5
40632,4200.0,2,39,32,83
40633,5850.0,3,30,3,6
